seller_id,month,tenure_months,orders,gmv,returns,ads_spend,active
S100062,2025-10-01,1,28,457.15,3,11.78,True
S100062,2025-11-01,2,19,170.7,1,5.1,True
S100062,2025-12-01,3,12,245.92,1,18.33,True
S100062,2026-01-01,4,42,559.19,2,23.71,True
S100062,2026-02-01,5,22,354.97,0,29.28,True
S100063,2026-02-01,0,51,1049.67,2,57.19,True
S100063,2026-03-01,1,35,834.05,1,49.7,True
S100063,2026-04-01,2,67,1646.84,1,95.22,True
S100063,2026-05-01,3,84,2396.14,4,204.31,True
S100063,2026-06-01,4,48,562.94,3,43.73,True
S100064,2025-11-01,0,33,1031.6,2,48.68,True
S100064,2025-12-01,1,38,834.9,4,42.19,True
S100064,2026-01-01,2,66,2325.4,4,66.81,True
S100064,2026-02-01,3,33,1313.42,5,70.81,True
S100064,2026-03-01,4,39,1273.86,3,34.81,True
S100064,2026-04-01,5,40,1150.46,4,86.9,True
S100064,2026-05-01,6,43,1672.27,2,122.45,True
S100064,2026-06-01,7,98,1880.08,12,105.06,True
S100065,2025-09-01,0,80,2466.05,9,147.06,True
S100065,2025-10-01,1,61,1927.55,5,128.44,True
S100065,2025-11-01,2,78,2650.53,8,135.74,True
S100065,2025-12-01,3,53,1780.43,3,131.01,True
S100065,2026-01-01,4,55,2348.77,2,180.83,True
S100065,2026-02-01,5,24,670.74,2,20.71,True
S100065,2026-03-01,6,74,2304.15,3,204.9,True
S100065,2026-04-01,7,41,1103.37,2,59.0,True
S100065,2026-05-01,8,11,392.72,0,28.6,True
S100065,2026-06-01,9,62,2293.41,8,54.58,True
S100066,2025-09-01,0,18,634.52,1,16.39,True
S100066,2025-10-01,1,37,1068.78,8,43.26,True
S100066,2025-11-01,2,14,517.53,1,14.43,True
S100066,2025-12-01,3,34,1326.86,7,59.86,True
S100066,2026-01-01,4,44,831.85,9,55.28,True
S100066,2026-02-01,5,40,1066.62,5,22.82,True
S100067,2025-02-01,0,90,2528.82,4,179.8,True
S100067,2025-03-01,1,38,717.45,1,69.88,True
S100067,2025-04-01,2,160,3502.32,9,118.97,True
S100067,2025-05-01,3,72,1407.24,4,104.25,True
S100067,2025-06-01,4,130,1685.97,7,179.8,True
S100067,2025-07-01,5,55,1001.07,6,50.65,True
S100067,2025-08-01,6,65,496.42,3,20.89,True
S100067,2025-09-01,7,102,2072.86,5,134.28,True
S100067,2025-10-01,8,140,2270.3,9,81.89,True
S100067,2025-11-01,9,82,1921.24,4,77.51,True
S100067,2025-12-01,10,53,1270.52,3,78.15,True
S100067,2026-01-01,11,191,3916.66,15,320.46,True
S100067,2026-02-01,12,35,546.93,2,31.27,True
S100067,2026-03-01,13,49,1136.69,4,62.62,True
S100067,2026-04-01,14,215,5138.99,24,570.04,True
S100067,2026-05-01,15,170,4074.72,5,332.69,True
S100067,2026-06-01,16,86,2069.7,7,99.57,True
S100068,2024-03-01,0,65,1683.55,5,110.58,True
S100068,2024-04-01,1,32,1155.27,5,95.73,True
S100068,2024-05-01,2,35,1151.81,5,46.72,True
S100068,2024-06-01,3,40,1417.14,3,128.73,True
S100068,2024-07-01,4,39,1739.74,5,122.09,True
S100069,2025-06-01,0,97,1224.2,2,104.99,True
S100069,2025-07-01,1,64,999.1,2,30.82,True
S100069,2025-08-01,2,82,849.79,4,90.76,True
S100069,2025-09-01,3,135,1534.85,5,171.91,True
S100069,2025-10-01,4,111,1735.59,2,142.37,True
S100069,2025-11-01,5,252,2720.92,11,92.18,True
S100069,2025-12-01,6,120,1742.32,5,203.35,True
S100069,2026-01-01,7,119,1625.76,2,107.21,True
S100069,2026-02-01,8,67,870.26,3,56.82,True
S100069,2026-03-01,9,94,991.61,4,91.04,True
S100069,2026-04-01,10,94,1749.89,2,129.95,True
S100069,2026-05-01,11,88,810.63,3,37.52,True
S100069,2026-06-01,12,130,2108.26,6,213.41,True
S100070,2024-11-01,0,60,2108.56,4,88.07,True
S100070,2024-12-01,1,44,1117.55,2,30.34,True
S100070,2025-01-01,2,49,979.3,4,43.72,True
S100070,2025-02-01,3,31,568.29,2,36.2,True
S100070,2025-03-01,4,52,1448.79,3,54.28,True
S100070,2025-04-01,5,98,2228.19,4,69.67,True
S100070,2025-05-01,6,133,1373.09,7,40.15,True
S100070,2025-06-01,7,107,3572.8,7,108.05,True
S100071,2025-05-01,0,22,155.25,0,11.75,True
S100071,2025-06-01,1,25,331.35,0,18.46,True
S100071,2025-07-01,2,26,277.13,0,14.25,True
S100071,2025-08-01,3,76,1155.12,1,24.45,True
S100071,2025-09-01,4,65,970.94,0,73.14,True
S100071,2025-10-01,5,31,411.17,0,22.27,True
S100071,2025-11-01,6,73,1203.72,4,86.74,True
S100071,2025-12-01,7,22,209.22,3,5.22,True
S100071,2026-01-01,8,32,575.53,0,43.15,True
S100071,2026-02-01,9,62,1216.98,5,49.06,True
S100071,2026-03-01,10,77,973.44,5,26.51,True
S100071,2026-04-01,11,50,151.58,1,3.71,True
S100071,2026-05-01,12,90,1694.4,1,108.47,True
S100071,2026-06-01,13,98,533.38,4,34.37,True
S100072,2026-04-01,0,52,1154.96,2,45.76,True
S100072,2026-05-01,1,43,697.01,2,72.78,True
S100072,2026-06-01,2,28,346.58,0,39.61,True
S100073,2024-12-01,0,74,2951.54,10,309.81,True
S100073,2025-01-01,1,83,2500.8,11,113.01,True
S100073,2025-02-01,2,104,2270.75,19,254.71,True
S100073,2025-03-01,3,115,3041.12,19,145.62,True
S100073,2025-04-01,4,41,1070.57,5,113.87,True
S100073,2025-05-01,5,108,3409.36,11,160.33,True
S100073,2025-06-01,6,134,3450.59,22,345.14,True
S100073,2025-07-01,7,78,3299.66,12,188.64,True
S100073,2025-08-01,8,29,947.93,1,49.0,True
S100073,2025-09-01,9,158,3607.04,36,215.81,True
S100073,2025-10-01,10,204,4932.74,35,432.65,True
S100073,2025-11-01,11,111,3334.78,12,166.99,True
S100073,2025-12-01,12,161,5571.02,34,615.12,True
S100073,2026-01-01,13,190,6356.22,35,725.07,True
S100073,2026-02-01,14,14,458.89,2,14.42,True
S100074,2024-04-01,0,35,982.12,4,58.71,True
S100074,2024-05-01,1,29,692.56,3,13.92,True
S100074,2024-06-01,2,36,1664.71,9,143.53,True
S100074,2024-07-01,3,22,687.96,5,37.68,True
S100075,2025-02-01,0,29,643.79,8,34.79,True
S100075,2025-03-01,1,19,344.68,7,20.05,True
S100075,2025-04-01,2,25,907.57,6,24.89,True
S100075,2025-05-01,3,34,1391.48,5,118.5,True
S100075,2025-06-01,4,34,1052.54,3,78.61,True
S100075,2025-07-01,5,29,837.89,8,45.03,True
S100076,2025-02-01,0,21,736.3,3,29.19,True
S100076,2025-03-01,1,27,1120.26,5,77.48,True
S100076,2025-04-01,2,3,72.15,0,2.81,True
S100076,2025-05-01,3,6,167.9,3,6.08,True
S100076,2025-06-01,4,17,420.73,2,26.87,True
S100076,2025-07-01,5,20,893.3,3,22.3,True
S100076,2025-08-01,6,5,122.45,0,6.82,True
S100076,2025-09-01,7,8,179.96,0,10.75,True
S100076,2025-10-01,8,20,464.93,2,28.49,True
S100076,2025-11-01,9,37,1327.69,6,107.14,True
S100076,2025-12-01,10,14,383.03,1,14.12,True
S100076,2026-01-01,11,34,638.66,4,26.38,True
S100077,2025-12-01,0,25,720.83,0,42.53,True
S100077,2026-01-01,1,58,1828.11,2,182.3,True
S100077,2026-02-01,2,48,1501.33,4,103.26,True
S100077,2026-03-01,3,35,1003.17,3,63.48,True
S100077,2026-04-01,4,59,2287.55,2,208.48,True
S100077,2026-05-01,5,24,828.53,0,57.36,True
S100077,2026-06-01,6,11,374.06,0,33.57,True
S100078,2025-09-01,0,24,789.82,5,66.58,True
S100078,2025-10-01,1,39,1231.02,12,85.79,True
S100078,2025-11-01,2,22,474.58,6,42.7,True
S100078,2025-12-01,3,43,1308.34,8,107.47,True
S100078,2026-01-01,4,43,1333.02,9,34.89,True
S100078,2026-02-01,5,16,575.48,2,19.59,True
S100078,2026-03-01,6,12,348.49,4,17.25,True
S100078,2026-04-01,7,19,424.6,2,8.66,True
S100078,2026-05-01,8,105,3213.86,21,171.61,True
S100079,2026-02-01,0,32,1282.29,8,90.38,True
S100079,2026-03-01,1,18,792.48,3,28.24,True
S100079,2026-04-01,2,22,416.34,2,36.35,True
S100079,2026-05-01,3,33,1062.77,12,30.36,True
S100079,2026-06-01,4,32,916.64,5,59.07,True
S100080,2025-12-01,0,19,319.58,6,12.05,True
S100080,2026-01-01,1,21,596.54,4,50.89,True
S100080,2026-02-01,2,11,261.28,1,21.55,True
S100080,2026-03-01,3,5,180.76,0,12.29,True
S100080,2026-04-01,4,12,471.24,2,36.93,True
S100080,2026-05-01,5,67,2624.54,11,208.42,True
S100080,2026-06-01,6,5,142.13,2,3.04,True
S100081,2025-05-01,0,11,142.86,0,10.36,True
S100081,2025-06-01,1,48,642.21,0,23.01,True
S100081,2025-07-01,2,42,602.37,2,12.42,True
S100081,2025-08-01,3,55,741.11,3,61.81,True
S100081,2025-09-01,4,52,648.09,1,37.36,True
S100081,2025-10-01,5,19,241.99,2,8.47,True
S100082,2026-03-01,0,23,585.16,4,32.13,True
S100082,2026-04-01,1,46,1306.41,12,95.07,True
S100082,2026-05-01,2,18,471.29,4,20.96,True
S100082,2026-06-01,3,79,2155.32,19,138.6,True
S100083,2024-09-01,0,13,207.06,1,9.81,True
S100083,2024-10-01,1,15,465.3,0,26.76,True
S100083,2024-11-01,2,9,246.76,0,16.52,True
S100083,2024-12-01,3,53,1019.24,3,74.36,True
S100083,2025-01-01,4,32,696.5,4,58.8,True
S100083,2025-02-01,5,42,942.55,3,40.4,True
S100083,2025-03-01,6,16,360.81,0,23.33,True
S100084,2024-02-01,0,20,1041.61,1,109.11,True
S100084,2024-03-01,1,57,3130.71,4,98.37,True
S100084,2024-04-01,2,47,1565.44,6,69.1,True
S100084,2024-05-01,3,73,2919.3,4,334.39,True
S100084,2024-06-01,4,80,1289.58,7,44.58,True
S100084,2024-07-01,5,66,2552.87,6,185.08,True
S100084,2024-08-01,6,22,942.52,1,98.73,True
S100084,2024-09-01,7,35,1559.8,1,113.71,True
S100084,2024-10-01,8,104,1898.87,11,125.28,True
S100084,2024-11-01,9,110,3229.23,14,131.43,True
S100084,2024-12-01,10,97,2525.7,7,159.53,True
S100084,2025-01-01,11,30,941.95,1,57.13,True
S100084,2025-02-01,12,135,6571.23,16,577.41,True
S100084,2025-03-01,13,62,1417.39,6,77.89,True
S100084,2025-04-01,14,115,4393.31,9,338.94,True
S100084,2025-05-01,15,113,4696.75,9,258.2,True
S100085,2024-06-01,0,9,147.02,0,6.05,True
S100085,2024-07-01,1,18,355.85,1,27.36,True
S100085,2024-08-01,2,21,314.36,0,16.12,True
S100085,2024-09-01,3,12,173.96,0,7.89,True
S100085,2024-10-01,4,15,215.94,0,10.49,True
S100085,2024-11-01,5,29,367.34,0,7.69,True
S100086,2026-01-01,0,16,433.02,2,19.33,True
S100086,2026-02-01,1,50,1252.09,2,134.87,True
S100086,2026-03-01,2,41,1357.98,4,114.43,True
S100086,2026-04-01,3,30,447.37,1,43.56,True
S100086,2026-05-01,4,50,1253.88,2,131.74,True
S100086,2026-06-01,5,28,867.64,2,58.89,True
S100087,2025-07-01,0,36,897.51,3,80.18,True
S100087,2025-08-01,1,42,1465.78,6,39.7,True
S100087,2025-09-01,2,23,457.02,1,36.81,True
S100087,2025-10-01,3,14,454.05,1,32.34,True
S100087,2025-11-01,4,27,687.96,4,25.62,True
S100087,2025-12-01,5,62,1775.14,12,137.07,True
S100087,2026-01-01,6,13,499.95,1,37.34,True
S100087,2026-02-01,7,9,295.18,1,13.49,True
S100087,2026-03-01,8,18,728.04,1,31.07,True
S100087,2026-04-01,9,29,893.31,4,25.16,True
S100087,2026-05-01,10,37,1024.42,12,57.92,True
S100087,2026-06-01,11,57,1534.15,10,103.3,True
S100088,2024-09-01,0,39,1050.16,2,84.8,True
S100088,2024-10-01,1,57,1466.8,5,85.0,True
S100088,2024-11-01,2,53,1061.73,1,32.73,True
S100088,2024-12-01,3,296,7509.51,7,536.93,True
S100088,2025-01-01,4,90,1841.79,4,159.75,True
S100088,2025-02-01,5,127,2063.78,6,164.31,True
S100088,2025-03-01,6,23,445.09,0,15.63,True
S100088,2025-04-01,7,141,2385.99,4,264.18,True
S100088,2025-05-01,8,50,1036.36,2,52.56,True
S100088,2025-06-01,9,66,2260.37,5,144.62,True
S100088,2025-07-01,10,156,4053.35,8,370.82,True
S100088,2025-08-01,11,60,2121.32,5,97.43,True
S100088,2025-09-01,12,89,2998.1,5,326.08,True
S100088,2025-10-01,13,174,4416.27,11,241.94,True
S100088,2025-11-01,14,191,5273.93,15,451.14,True
S100088,2025-12-01,15,158,3601.11,5,189.64,True
S100088,2026-01-01,16,134,3781.15,3,203.64,True
S100088,2026-02-01,17,211,5783.18,13,487.89,True
S100088,2026-03-01,18,156,4480.3,9,462.64,True
S100088,2026-04-01,19,170,5486.81,7,145.81,True
S100088,2026-05-01,20,158,3896.37,9,248.83,True
S100088,2026-06-01,21,96,2137.3,3,249.24,True
S100089,2025-08-01,0,5,142.23,0,5.94,True
S100089,2025-09-01,1,3,99.16,0,3.15,True
S100089,2025-10-01,2,16,533.06,2,43.81,True
S100089,2025-11-01,3,8,147.51,0,11.26,True
S100089,2025-12-01,4,9,86.83,1,3.76,True
S100089,2026-01-01,5,11,411.8,1,23.37,True
S100089,2026-02-01,6,14,418.48,4,25.92,True
S100089,2026-03-01,7,10,296.64,4,19.84,True
S100089,2026-04-01,8,10,282.3,0,11.18,True
S100090,2024-09-01,0,25,363.15,1,16.61,True
S100090,2024-10-01,1,30,360.33,1,12.96,True
S100090,2024-11-01,2,67,943.75,1,30.77,True
S100090,2024-12-01,3,52,503.47,2,17.99,True
S100090,2025-01-01,4,43,811.75,2,34.52,True
S100090,2025-02-01,5,54,634.54,1,28.09,True
S100090,2025-03-01,6,24,200.37,1,10.81,True
S100090,2025-04-01,7,16,194.4,0,15.91,True
S100090,2025-05-01,8,29,347.63,1,10.49,True
S100090,2025-06-01,9,75,1195.1,1,37.02,True
S100090,2025-07-01,10,27,381.71,4,15.07,True
S100090,2025-08-01,11,29,321.28,0,14.41,True
S100090,2025-09-01,12,63,858.85,3,71.48,True
S100090,2025-10-01,13,24,274.65,0,17.65,True
S100090,2025-11-01,14,101,1034.16,3,84.2,True
S100090,2025-12-01,15,45,593.09,0,33.8,True
S100090,2026-01-01,16,33,564.7,2,48.99,True
S100090,2026-02-01,17,73,516.86,2,45.09,True
S100090,2026-03-01,18,128,1885.33,2,56.14,True
S100090,2026-04-01,19,62,1002.41,0,25.01,True
S100090,2026-05-01,20,56,407.58,0,27.73,True
S100090,2026-06-01,21,44,676.86,4,41.2,True
S100091,2025-12-01,0,34,1533.29,1,54.09,True
S100091,2026-01-01,1,48,1902.86,6,40.94,True
S100091,2026-02-01,2,12,920.65,3,57.32,True
S100091,2026-03-01,3,43,2968.65,6,84.08,True
S100091,2026-04-01,4,10,776.76,0,52.33,True
S100091,2026-05-01,5,23,1209.04,4,40.04,True
S100091,2026-06-01,6,26,1275.46,1,32.97,True
S100092,2025-06-01,0,18,670.24,2,14.5,True
S100092,2025-07-01,1,75,2743.77,6,156.43,True
S100093,2025-05-01,0,33,1468.51,4,92.85,True
S100093,2025-06-01,1,34,1998.86,4,42.63,True
S100094,2025-02-01,0,68,1521.65,12,125.13,True
S100094,2025-03-01,1,94,2544.93,21,183.93,True
S100094,2025-04-01,2,55,1282.78,13,148.56,True
S100094,2025-05-01,3,96,2353.52,19,157.13,True
S100094,2025-06-01,4,31,1062.51,3,86.65,True
S100094,2025-07-01,5,60,1415.9,10,141.43,True
S100094,2025-08-01,6,85,2494.46,15,177.1,True
S100094,2025-09-01,7,27,1024.09,5,46.43,True
S100094,2025-10-01,8,184,5867.41,32,533.27,True
S100094,2025-11-01,9,62,841.19,12,26.81,True
S100094,2025-12-01,10,49,2090.69,10,146.81,True
S100094,2026-01-01,11,36,716.01,5,82.71,True
S100094,2026-02-01,12,37,1138.58,6,116.7,True
S100095,2025-11-01,0,26,745.49,3,64.12,True
S100095,2025-12-01,1,35,1531.09,1,69.56,True
S100095,2026-01-01,2,30,949.89,1,52.17,True
S100095,2026-02-01,3,35,1344.82,3,106.56,True
S100095,2026-03-01,4,25,1184.22,3,35.71,True
S100095,2026-04-01,5,30,1060.74,3,94.92,True
S100095,2026-05-01,6,33,1541.49,5,82.51,True
S100095,2026-06-01,7,20,845.65,2,39.94,True
S100096,2025-04-01,0,39,3577.08,4,202.48,True
S100096,2025-05-01,1,39,2929.01,3,182.14,True
S100096,2025-06-01,2,34,3061.77,5,183.13,True
S100096,2025-07-01,3,32,2990.12,4,235.66,True
S100096,2025-08-01,4,71,3959.93,6,236.39,True
S100096,2025-09-01,5,49,4007.18,5,239.05,True
S100096,2025-10-01,6,93,5429.27,5,126.53,True
S100096,2025-11-01,7,50,2967.8,5,154.83,True
S100096,2025-12-01,8,18,1286.66,1,29.1,True
S100096,2026-01-01,9,10,787.14,0,50.35,True
S100096,2026-02-01,10,104,8175.79,11,254.61,True
S100096,2026-03-01,11,16,1373.02,0,115.2,True
S100096,2026-04-01,12,50,3067.24,7,94.6,True
S100097,2024-06-01,0,24,935.88,1,75.43,True
S100097,2024-07-01,1,37,1878.94,0,131.45,True
S100097,2024-08-01,2,21,956.16,2,34.63,True
S100097,2024-09-01,3,62,1120.94,9,81.74,True
S100097,2024-10-01,4,76,3051.99,2,243.15,True
S100097,2024-11-01,5,21,851.63,1,35.12,True
S100097,2024-12-01,6,22,894.73,3,44.52,True
S100097,2025-01-01,7,32,669.28,1,42.74,True
S100097,2025-02-01,8,26,1054.74,1,84.34,True
S100097,2025-03-01,9,44,1774.69,4,82.76,True
S100097,2025-04-01,10,49,177.94,2,6.23,True
S100097,2025-05-01,11,14,508.29,0,43.89,True
S100098,2024-07-01,0,30,562.6,3,26.22,True
S100098,2024-08-01,1,59,1623.43,1,142.35,True
S100098,2024-09-01,2,30,541.33,0,19.53,True
S100098,2024-10-01,3,50,825.78,8,66.21,True
S100098,2024-11-01,4,65,1555.01,3,136.11,True
S100098,2024-12-01,5,19,645.02,3,36.62,True
S100098,2025-01-01,6,116,3028.12,10,111.08,True
S100098,2025-02-01,7,60,1526.79,1,82.28,True
S100098,2025-03-01,8,38,813.53,4,48.12,True
S100098,2025-04-01,9,34,596.77,0,41.77,True
S100098,2025-05-01,10,57,857.66,1,61.61,True
S100098,2025-06-01,11,63,1365.58,5,30.3,True
S100098,2025-07-01,12,36,645.42,4,57.45,True
S100098,2025-08-01,13,120,2660.66,3,107.52,True
S100098,2025-09-01,14,61,1372.6,2,57.92,True
S100098,2025-10-01,15,108,1315.55,6,49.23,True
S100098,2025-11-01,16,6,140.76,0,10.89,True
S100098,2025-12-01,17,129,3861.48,9,249.0,True
S100098,2026-01-01,18,46,932.91,4,82.53,True
S100098,2026-02-01,19,54,365.34,4,14.05,True
S100098,2026-03-01,20,2,47.77,0,2.88,True
S100098,2026-04-01,21,29,506.62,1,41.6,True
S100098,2026-05-01,22,57,889.09,1,25.77,True
S100098,2026-06-01,23,36,1031.2,2,41.29,True
S100099,2026-06-01,0,22,1039.76,2,51.65,True
S100100,2026-05-01,0,25,870.86,3,34.48,True
S100100,2026-06-01,1,26,924.14,0,43.87,True
S100101,2025-12-01,0,12,165.22,0,4.74,True
S100101,2026-01-01,1,25,659.03,1,30.95,True
S100101,2026-02-01,2,36,1174.19,5,75.28,True
S100101,2026-03-01,3,15,386.06,0,13.31,True
S100101,2026-04-01,4,22,742.56,2,25.78,True
S100101,2026-05-01,5,24,828.39,3,49.24,True
S100101,2026-06-01,6,45,1523.88,0,48.85,True
S100102,2025-01-01,0,51,919.79,1,94.81,True
S100102,2025-02-01,1,67,1619.24,5,112.7,True
S100102,2025-03-01,2,95,2810.5,4,226.53,True
S100102,2025-04-01,3,27,764.44,0,66.97,True
S100102,2025-05-01,4,98,1651.38,4,85.94,True
S100102,2025-06-01,5,35,949.97,1,75.08,True
S100102,2025-07-01,6,105,1731.52,8,192.13,True
S100102,2025-08-01,7,137,4528.17,11,379.34,True
S100102,2025-09-01,8,54,1421.32,2,129.74,True
S100102,2025-10-01,9,76,2378.1,7,167.86,True
S100102,2025-11-01,10,51,1053.24,2,37.15,True
S100102,2025-12-01,11,95,1927.69,2,135.64,True
S100102,2026-01-01,12,85,2137.54,7,217.05,True
S100102,2026-02-01,13,57,1031.93,2,63.92,True
S100102,2026-03-01,14,71,2275.38,3,69.07,True
S100102,2026-04-01,15,24,454.8,0,50.67,True
S100102,2026-05-01,16,104,2248.97,11,262.21,True
S100102,2026-06-01,17,92,2051.33,12,181.5,True
S100103,2026-06-01,0,23,501.22,3,41.7,True
S100104,2026-02-01,0,41,1836.29,1,148.29,True
S100104,2026-03-01,1,41,2369.37,0,161.63,True
S100104,2026-04-01,2,13,1018.33,2,43.41,True
S100104,2026-05-01,3,20,1346.75,2,100.31,True
S100104,2026-06-01,4,11,878.66,2,67.54,True
S100105,2026-01-01,0,8,201.9,1,12.49,True
S100105,2026-02-01,1,16,594.74,2,32.87,True
S100105,2026-03-01,2,8,200.42,2,7.94,True
S100106,2025-06-01,0,26,565.28,2,25.53,True
S100106,2025-07-01,1,46,2226.83,4,175.14,True
S100106,2025-08-01,2,36,899.3,5,20.35,True
S100106,2025-09-01,3,47,1660.62,1,85.74,True
S100106,2025-10-01,4,8,215.43,0,19.19,True
S100106,2025-11-01,5,44,1396.53,2,124.21,True
S100106,2025-12-01,6,43,2019.45,3,42.67,True
S100106,2026-01-01,7,20,918.19,4,38.61,True
S100106,2026-02-01,8,62,2208.11,8,101.04,True
S100106,2026-03-01,9,56,1509.32,2,120.58,True
S100106,2026-04-01,10,91,2506.41,3,67.81,True
S100106,2026-05-01,11,77,2783.32,3,169.75,True
S100106,2026-06-01,12,41,2074.27,4,111.09,True
S100107,2025-01-01,0,38,1604.26,8,125.22,True
S100107,2025-02-01,1,36,1099.09,8,60.52,True
S100107,2025-03-01,2,43,1061.79,9,52.26,True
S100107,2025-04-01,3,45,1300.94,10,106.3,True
S100107,2025-05-01,4,45,1795.51,7,121.86,True
S100107,2025-06-01,5,19,461.51,4,18.89,True
S100107,2025-07-01,6,48,1271.14,12,86.83,True
S100107,2025-08-01,7,26,712.5,7,53.11,True
S100108,2024-06-01,0,27,345.38,1,16.71,True
S100108,2024-07-01,1,118,1393.54,1,116.21,True
S100108,2024-08-01,2,21,343.28,2,18.79,True
S100108,2024-09-01,3,101,1709.27,4,62.23,True
S100108,2024-10-01,4,57,571.9,1,53.94,True
S100108,2024-11-01,5,29,356.51,0,36.41,True
S100108,2024-12-01,6,40,824.14,2,80.97,True
S100108,2025-01-01,7,54,750.09,1,82.81,True
S100108,2025-02-01,8,51,475.09,2,21.41,True
S100108,2025-03-01,9,18,254.86,2,16.33,True
S100108,2025-04-01,10,80,1062.68,2,115.54,True
S100108,2025-05-01,11,70,567.33,2,27.74,True
S100108,2025-06-01,12,70,956.02,3,102.29,True
S100108,2025-07-01,13,77,1616.84,2,50.16,True
S100108,2025-08-01,14,69,1008.76,1,109.41,True
S100108,2025-09-01,15,38,528.36,0,35.85,True
S100108,2025-10-01,16,72,1355.33,3,51.88,True
S100108,2025-11-01,17,69,1069.13,1,88.36,True
S100108,2025-12-01,18,95,1007.33,0,48.04,True
S100108,2026-01-01,19,54,778.6,0,52.75,True
S100108,2026-02-01,20,91,1811.56,3,175.42,True
S100108,2026-03-01,21,74,1007.45,1,106.69,True
S100108,2026-04-01,22,73,1011.19,0,107.3,True
S100108,2026-05-01,23,93,1502.76,4,88.64,True
S100108,2026-06-01,24,55,835.11,2,80.87,True
S100109,2026-05-01,0,42,3023.92,6,213.24,True
S100109,2026-06-01,1,61,3632.75,9,261.88,True
S100110,2025-07-01,0,29,486.72,0,22.61,True
S100110,2025-08-01,1,15,237.88,0,10.8,True
S100110,2025-09-01,2,20,271.05,2,6.86,True
S100110,2025-10-01,3,15,154.3,0,5.17,True
S100110,2025-11-01,4,26,291.73,3,19.82,True
S100111,2024-11-01,0,36,457.89,2,12.08,True
S100111,2024-12-01,1,26,465.9,0,33.6,True
S100111,2025-01-01,2,62,811.01,0,57.61,True
S100111,2025-02-01,3,23,339.86,1,10.21,True
S100111,2025-03-01,4,98,2008.22,5,77.43,True
S100111,2025-04-01,5,55,406.94,3,23.86,True
S100111,2025-05-01,6,72,844.42,1,30.33,True
S100112,2025-02-01,0,22,610.06,1,27.79,True
S100112,2025-03-01,1,42,1651.17,3,106.67,True
S100112,2025-04-01,2,29,996.5,0,85.86,True
S100112,2025-05-01,3,17,882.18,3,71.74,True
S100112,2025-06-01,4,62,2394.87,2,211.14,True
S100112,2025-07-01,5,41,1329.91,4,42.89,True
S100112,2025-08-01,6,19,372.57,3,27.23,True
S100112,2025-09-01,7,46,1557.43,3,116.18,True
S100112,2025-10-01,8,52,2568.49,7,203.65,True
S100112,2025-11-01,9,25,1204.37,0,68.89,True
S100112,2025-12-01,10,30,943.13,0,41.0,True
S100112,2026-01-01,11,28,1138.62,4,75.87,True
S100112,2026-02-01,12,31,733.86,3,20.57,True
S100112,2026-03-01,13,40,1324.06,1,64.24,True
S100112,2026-04-01,14,49,1912.11,4,125.16,True
S100112,2026-05-01,15,28,1363.92,4,52.84,True
S100112,2026-06-01,16,52,2631.7,2,79.86,True
S100113,2025-10-01,0,8,505.77,1,58.38,True
S100113,2025-11-01,1,49,1788.32,3,63.93,True
S100113,2025-12-01,2,14,1050.82,0,52.39,True
S100113,2026-01-01,3,25,1208.41,4,106.17,True
S100113,2026-02-01,4,11,780.2,4,48.12,True
S100113,2026-03-01,5,18,794.55,1,57.06,True
S100113,2026-04-01,6,9,533.12,1,62.36,True
S100113,2026-05-01,7,32,2572.85,4,180.53,True
S100113,2026-06-01,8,16,1512.9,1,107.42,True
S100114,2024-10-01,0,23,377.1,1,9.89,True
S100114,2024-11-01,1,16,433.93,0,20.16,True
S100114,2024-12-01,2,19,341.27,0,8.35,True
S100114,2025-01-01,3,27,799.6,0,31.47,True
S100114,2025-02-01,4,7,174.25,1,14.8,True
S100114,2025-03-01,5,21,768.58,0,35.0,True
S100114,2025-04-01,6,59,1934.53,3,122.51,True
S100114,2025-05-01,7,17,320.53,2,11.81,True
S100114,2025-06-01,8,17,335.2,2,7.61,True
S100114,2025-07-01,9,11,268.52,2,13.66,True
S100114,2025-08-01,10,21,463.02,0,40.92,True
S100114,2025-09-01,11,52,1242.91,3,69.87,True
S100114,2025-10-01,12,16,416.27,0,21.48,True
S100114,2025-11-01,13,23,799.83,1,49.63,True
S100114,2025-12-01,14,20,481.0,4,36.43,True
S100114,2026-01-01,15,68,2194.54,4,159.01,True
S100115,2026-04-01,0,20,174.69,2,14.63,True
S100115,2026-05-01,1,22,577.09,1,42.02,True
S100115,2026-06-01,2,23,331.66,3,14.16,True
S100116,2026-02-01,0,39,593.82,1,55.96,True
S100116,2026-03-01,1,61,1068.87,2,100.82,True
S100116,2026-04-01,2,71,1017.53,3,67.94,True
S100116,2026-05-01,3,40,458.13,0,26.83,True
